voter_reg_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000215493,ALEXANDER,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,63,TAYLORSVILLE,NC,28681,DEM,0,1,0
000000197775,ALEXANDER,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,43,STONY POINT,NC,28678,DEM,1,1,0
000000217089,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,39,STONY POINT,NC,28678,DEM,0,1,0
000000205028,ALEXANDER,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,56,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000211129,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,45,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000212805,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,46,TAYLORSVILLE,NC,28681,REP,0,1,1
000000215668,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,18,TAYLORSVILLE,NC,28681,DEM,0,1,0
000000210694,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,63,TAYLORSVILLE,NC,28681,REP,0,1,1
000000204189,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,52,STONY POINT,NC,28678,REP,0,0,0
000000213280,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,49,TAYLORSVILLE,NC,28681,REP,0,1,1
000000213204,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,19,TAYLORSVILLE,NC,28681,REP,0,1,0
000000213123,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000215608,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,18,TAYLORSVILLE,NC,28681,REP,0,1,0
000000209229,ALEXANDER,WHITE,UNDESIGNATED,F,23,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000027494,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000203330,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,27,HIDDENITE,NC,28636,REP,1,1,1
000000204726,ALEXANDER,WHITE,UNDESIGNATED,F,47,TAYLORSVILLE,NC,28681,REP,1,1,1
000000196002,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000210459,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,30,HIDDENITE,NC,28636,UNA,0,1,0
000000216977,ALEXANDER,UNDESIGNATED,UNDESIGNATED,F,89,TAYLORSVILLE,NC,28681,REP,0,1,0
000000216949,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,22,TAYLORSVILLE,NC,28681,REP,0,0,0
000000192370,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,38,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000027761,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,42,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000204266,ALEXANDER,WHITE,UNDESIGNATED,M,26,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205752,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,26,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000194051,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,80,TAYLORSVILLE,NC,28681,DEM,0,1,0
000000027188,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,43,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000213768,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,TAYLORSVILLE,NC,28681,UNA,0,1,0
000000194564,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000201772,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,29,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000203112,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,27,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000194734,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,39,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000216433,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,41,HIDDENITE,NC,28636,REP,0,1,1
000000193986,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,35,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000212392,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,55,GRANITE FALLS,NC,28630,UNA,0,1,1
000000213187,ALEXANDER,WHITE,UNDESIGNATED,M,58,HICKORY,NC,28601,DEM,0,1,1
000000009395,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,60,TAYLORSVILLE,NC,28681,REP,0,1,1
000000214741,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,18,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000211682,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000019631,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,59,TAYLORSVILLE,NC,28681,REP,1,1,1
000000203261,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,27,TAYLORSVILLE,NC,28681,UNA,0,1,0
000000216393,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,43,HIDDENITE,NC,28636,REP,0,1,1
000000215787,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,26,HICKORY,NC,28601,REP,0,0,0
000000196411,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,75,TAYLORSVILLE,NC,28681,REP,1,1,1
000000213186,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,60,HICKORY,NC,28601,DEM,0,1,1
000000211512,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,70,HICKORY,NC,28601,UNA,0,1,1
000000209609,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,64,TAYLORSVILLE,NC,28681,REP,0,0,0
000000205700,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,56,TAYLORSVILLE,NC,28681,REP,1,1,1
000000206196,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,29,TAYLORSVILLE,NC,28681,REP,0,1,1
000000191002,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,46,TAYLORSVILLE,NC,28681,REP,1,1,1
000000210613,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,30,TAYLORSVILLE,NC,28681,REP,1,1,1
000000215732,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,21,HIDDENITE,NC,28636,REP,0,1,1
000000198589,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,31,TAYLORSVILLE,NC,28681,UNA,0,1,0
000000032308,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,46,HIDDENITE,NC,28636,REP,1,1,1
000000011612,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,52,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000211657,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,24,TAYLORSVILLE,NC,28681,DEM,0,0,0
000000016536,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000197368,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,31,HIDDENITE,NC,28636,UNA,1,1,1
000000000239,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,77,TAYLORSVILLE,NC,28681,REP,0,0,0
000000008268,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,75,STONY POINT,NC,28678,REP,1,1,1
000000211785,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000210866,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,32,TAYLORSVILLE,NC,28681,REP,0,1,1
000000216064,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,52,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000210541,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,23,TAYLORSVILLE,NC,28681,REP,0,1,1
000000206679,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,REP,1,1,1
000000216445,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,22,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000211926,ALEXANDER,UNDESIGNATED,NOT HISPANIC or NOT LATINO,M,21,TAYLORSVILLE,NC,28681,REP,0,1,1
000000211927,ALEXANDER,INDIAN AMERICAN or ALASKA NATIVE,UNDESIGNATED,F,65,TAYLORSVILLE,NC,28681,REP,1,1,0
000000201149,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000191667,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,60,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000194330,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,59,TAYLORSVILLE,NC,28681,REP,1,1,1
000000189243,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,43,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000212884,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000214967,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000028114,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,43,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000009407,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,58,TAYLORSVILLE,NC,28681,REP,1,1,1
000000021919,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,91,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000004798,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,79,TAYLORSVILLE,NC,28681,UNA,0,1,0
000000004799,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,59,TAYLORSVILLE,NC,28681,REP,1,1,0
000000022398,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,46,TAYLORSVILLE,NC,28681,REP,1,1,1
000000013154,ALEXANDER,WHITE,UNDESIGNATED,M,70,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000018835,ALEXANDER,WHITE,UNDESIGNATED,F,76,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000215748,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,35,STONY POINT,NC,28678,REP,1,1,1
000000212378,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,28,HICKORY,NC,28601,UNA,1,1,1
000000214878,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,63,TAYLORSVILLE,NC,28681,REP,1,1,1
000000212021,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,50,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000030528,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,65,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000015703,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,74,TAYLORSVILLE,NC,28681,REP,1,1,0
000000004199,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,90,TAYLORSVILLE,NC,28681,REP,1,1,0
000000208894,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,62,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000216074,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,19,HIDDENITE,NC,28636,UNA,0,0,1
000000011630,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,HICKORY,NC,28601,REP,1,1,1
000000015706,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,72,MORAVIAN FALLS,NC,28654,DEM,0,1,1
000000203996,ALEXANDER,BLACK or AFRICAN AMERICAN,UNDESIGNATED,M,26,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000216066,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,22,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000213515,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,56,TAYLORSVILLE,NC,28681,REP,0,1,1
000000212343,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,21,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000211570,ALEXANDER,WHITE,UNDESIGNATED,M,76,TAYLORSVILLE,NC,28681,REP,1,1,0
000000211375,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,60,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000215111,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,60,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205982,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,32,HIDDENITE,NC,28636,REP,1,1,1
000000214963,ALEXANDER,UNDESIGNATED,UNDESIGNATED,M,18,TAYLORSVILLE,NC,28681,REP,0,1,1
000000013185,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,84,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024997,ALEXANDER,OTHER,NOT HISPANIC or NOT LATINO,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000008277,ALEXANDER,WHITE,UNDESIGNATED,M,55,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000215176,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,67,HICKORY,NC,28601,REP,1,1,1
000000020407,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,58,TAYLORSVILLE,NC,28681,REP,0,1,1
000000216561,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,22,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000205960,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,40,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024889,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,52,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000200662,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,30,HICKORY,NC,28601,UNA,1,1,1
000000216065,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,47,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000011638,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,75,TAYLORSVILLE,NC,28681,REP,0,1,1
000000212895,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,21,TAYLORSVILLE,NC,28681,REP,0,1,1
000000211786,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000215093,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,26,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000015708,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,73,TAYLORSVILLE,NC,28681,REP,1,1,0
000000216823,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,25,HICKORY,NC,28601,REP,0,1,1
000000209512,ALEXANDER,WHITE,UNDESIGNATED,F,23,TAYLORSVILLE,NC,28681,REP,1,1,1
000000216607,ALEXANDER,WHITE,UNDESIGNATED,M,55,STONY POINT,NC,28678,DEM,0,1,1
000000209134,ALEXANDER,WHITE,UNDESIGNATED,U,76,HICKORY,NC,28601,UNA,1,1,1
000000215175,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,73,HICKORY,NC,28601,REP,1,1,1
000000204267,ALEXANDER,WHITE,UNDESIGNATED,F,68,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000000257,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,71,TAYLORSVILLE,NC,28681,REP,1,1,1
000000216468,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000026681,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,46,TAYLORSVILLE,NC,28681,REP,1,1,1
000000201848,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,41,TAYLORSVILLE,NC,28681,REP,0,1,1
000000214926,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,62,HICKORY,NC,28601,DEM,0,1,0
000000211672,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,1,0
000000026957,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,42,HIDDENITE,NC,28636,REP,1,1,1
000000213492,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,HIDDENITE,NC,28636,REP,0,1,1
000000212219,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000210544,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,64,TAYLORSVILLE,NC,28681,REP,0,1,1
000000011654,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,61,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000213770,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,59,HIDDENITE,NC,28636,REP,1,1,1
000000214750,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,18,HIDDENITE,NC,28636,REP,0,1,1
000000211005,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,21,HIDDENITE,NC,28636,REP,0,1,1
000000215010,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,49,HICKORY,NC,28601,REP,0,1,1
000000000261,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,78,TAYLORSVILLE,NC,28681,REP,0,0,0
000000188931,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,39,HIDDENITE,NC,28636,REP,0,1,1
000000011659,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,76,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000526,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000016530,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,51,TAYLORSVILLE,NC,28681,REP,1,1,1
000000017452,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,67,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000002900,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,61,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000209356,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,25,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000214087,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,32,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000213362,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,49,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000212859,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,45,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000216398,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,25,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000216143,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,49,TAYLORSVILLE,NC,28681,REP,0,1,1
000000212598,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,27,HICKORY,NC,28601,REP,0,0,0
000000200105,ALEXANDER,WHITE,UNDESIGNATED,M,53,STONY POINT,NC,28678,REP,1,1,1
000000206067,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,76,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000213998,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,28,TAYLORSVILLE,NC,28681,DEM,0,0,0
000000216476,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,49,HIDDENITE,NC,28636,UNA,0,1,1
000000199671,ALEXANDER,WHITE,UNDESIGNATED,F,32,HIDDENITE,NC,28636,REP,0,1,1
000000197810,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,32,TAYLORSVILLE,NC,28681,REP,1,1,1
000000211329,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,34,TAYLORSVILLE,NC,28681,REP,0,1,1
000000199563,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,72,TAYLORSVILLE,NC,28681,REP,1,1,1
000000215160,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,20,STONY POINT,NC,28678,DEM,0,0,0
000000023532,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,67,HICKORY,NC,28601,REP,1,1,1
000000215287,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,31,STONY POINT,NC,28678,UNA,1,1,1
000000215305,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,33,STONY POINT,NC,28678,UNA,1,1,1
000000214708,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,18,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000216853,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,58,TAYLORSVILLE,NC,28681,REP,0,1,0
000000216830,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,18,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000215135,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,49,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000217150,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,50,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000029047,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,58,STONY POINT,NC,28678,UNA,0,1,0
000000215277,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,21,HICKORY,NC,28601,REP,0,0,0
000000201665,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,40,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000009427,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000191931,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,41,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000020436,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000217019,ALEXANDER,UNDESIGNATED,UNDESIGNATED,F,23,TAYLORSVILLE,NC,28681,REP,0,1,0
000000024533,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,45,TAYLORSVILLE,NC,28681,REP,1,1,1
000000196562,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,42,TAYLORSVILLE,NC,28681,LIB,0,1,1
000000011670,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,66,TAYLORSVILLE,NC,28681,REP,1,1,1
000000200037,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,55,GRANITE FALLS,NC,28630,REP,0,0,0
000000007871,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,48,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000205972,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,25,TAYLORSVILLE,NC,28681,REP,1,1,1
000000016392,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,71,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000022938,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,85,TAYLORSVILLE,NC,28681,REP,0,1,0
000000022401,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,69,TAYLORSVILLE,NC,28681,REP,1,1,1
000000200265,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,48,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000195320,ALEXANDER,WHITE,UNDESIGNATED,M,39,HICKORY,NC,28601,UNA,1,1,1
000000213145,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,20,TAYLORSVILLE,NC,28681,UNA,0,1,0
000000008291,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,60,HIDDENITE,NC,28636,DEM,1,1,1
000000007882,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,76,HICKORY,NC,28601,DEM,0,1,0
000000189657,ALEXANDER,WHITE,UNDESIGNATED,F,92,TAYLORSVILLE,NC,28681,REP,0,1,1
000000215188,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,21,TAYLORSVILLE,NC,28681,REP,0,1,1
000000019229,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,50,TAYLORSVILLE,NC,28681,REP,0,1,1
000000019230,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,54,TAYLORSVILLE,NC,28681,REP,0,1,1
000000199899,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,52,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000216543,ALEXANDER,WHITE,UNDESIGNATED,M,50,TAYLORSVILLE,NC,28681,REP,0,1,0
000000216101,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,68,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000214982,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,63,TAYLORSVILLE,NC,28681,REP,1,1,1
000000214811,ALEXANDER,UNDESIGNATED,UNDESIGNATED,M,51,HICKORY,NC,28601,UNA,0,1,1
000000207303,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,59,HICKORY,NC,28601,REP,1,1,1
000000207233,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,58,HICKORY,NC,28601,REP,1,1,1
000000011183,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,76,STONY POINT,NC,28678,REP,1,1,1
000000204268,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,63,TAYLORSVILLE,NC,28681,REP,1,1,0
000000212570,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,32,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000212519,ALEXANDER,WHITE,UNDESIGNATED,M,56,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000212518,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,57,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000214521,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,1,1
000000004814,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,68,TAYLORSVILLE,NC,28681,REP,1,1,1
000000032089,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,77,HICKORY,NC,28601,DEM,1,1,0
000000004815,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,TAYLORSVILLE,NC,28681,REP,1,1,1
000000212038,ALEXANDER,WHITE,UNDESIGNATED,F,76,TAYLORSVILLE,NC,28681,REP,1,1,1
000000214655,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,18,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000210931,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,24,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000211463,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,77,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000191977,ALEXANDER,WHITE,UNDESIGNATED,M,56,TAYLORSVILLE,NC,28681,DEM,0,0,1
